transaction_id,vendor_id,vendor_name,department,invoice_number,amount,posting_datetime,approved_by,is_planted_anomaly,anomaly_type
T101806,V1001,Rhodes PLC,Facilities,INV-35430,100413.73,2025-01-15 10:53:00,Jose M.,False,
T103202,V1053,Barrera-Martin,IT,INV-31333,68530.73,2025-01-15 11:15:00,Claudia M.,False,
T105590,V1121,Daniels-Perry,Facilities,INV-32615,29724.27,2025-01-15 11:20:00,April T.,False,
T102233,V1115,"Griffin, Moore and Hensley",Procurement,INV-26803,35776.42,2025-01-15 11:37:00,Kelly L.,False,
T102488,V1134,"Williams, Crane and Walker",Legal,INV-80770,98889.06,2025-01-15 11:56:00,James S.,False,
T101546,V1104,Campbell Ltd,HR,INV-56771,37806.82,2025-01-15 12:02:00,Kristen H.,False,
T101129,V1134,"Williams, Crane and Walker",Facilities,INV-36309,39527.12,2025-01-15 12:11:00,Shannon F.,False,
T104661,V1120,Mccarthy Inc,Operations,INV-95381,29066.98,2025-01-15 12:28:00,Michelle C.,False,
T102518,V1073,"Walters, Baker and Freeman",Facilities,INV-28630,26930.25,2025-01-15 12:50:00,Joann M.,False,
T102898,V1043,"Young, Caldwell and Lewis",IT,INV-60264,41490.33,2025-01-15 13:10:00,Anthony R.,False,
T100404,V1055,Horton-Cross,IT,INV-50499,41627.09,2025-01-15 13:11:00,Kimberly S.,False,
T104798,V1118,Nelson LLC,HR,INV-58979,35139.73,2025-01-15 14:12:00,Sarah M.,False,
T103749,V1025,James-Ferrell,IT,INV-76517,10832.42,2025-01-15 14:18:00,Linda S.,False,
T100854,V1091,Wilson LLC,Operations,INV-35863,10480.92,2025-01-15 15:47:00,Joshua E.,False,
T104345,V1115,"Griffin, Moore and Hensley",Operations,INV-74331,72409.14,2025-01-15 16:45:00,Laura M.,False,
T105810,V1034,Allen PLC,Operations,INV-64577,80250.2,2025-01-15 16:50:00,Stephanie H.,False,
T100308,V1034,Allen PLC,IT,INV-17355,42182.06,2025-01-15 17:02:00,Jason H.,False,
T101844,V1016,"Hawkins, Cohen and Cameron",HR,INV-16613,954.05,2025-01-15 19:30:00,Jennifer B.,False,
T102472,V1017,Underwood LLC,Facilities,INV-11303,5556.1,2025-01-16 07:28:00,Aaron J.,False,
T105487,V1001,Rhodes PLC,Legal,INV-57232,100674.16,2025-01-16 08:42:00,Joshua C.,False,
T103356,V1055,Horton-Cross,Facilities,INV-52294,63642.63,2025-01-16 09:07:00,Benjamin V.,False,
T102716,V1139,Oconnell Inc,Facilities,INV-85695,97184.13,2025-01-16 09:23:00,Keith W.,False,
T104685,V1033,Koch-Decker,Marketing,INV-32882,71329.06,2025-01-16 09:56:00,Bryan K.,False,
T103180,V1052,Martin Group,IT,INV-28517,76313.97,2025-01-16 10:09:00,Karen M.,False,
T100536,V1025,James-Ferrell,Legal,INV-89635,15704.11,2025-01-16 10:09:00,Ashley M.,False,
T104378,V1107,Riggs PLC,Procurement,INV-80462,9514.56,2025-01-16 11:39:00,Denise W.,False,
T105490,V1052,Martin Group,Procurement,INV-32009,62532.08,2025-01-16 11:43:00,Andrew S.,False,
T105225,V1050,Ramos PLC,IT,INV-31616,154719.99,2025-01-16 12:05:00,Monique C.,False,
T102212,V1001,Rhodes PLC,HR,INV-16927,112148.58,2025-01-16 12:06:00,Ashley H.,False,
T101134,V1088,Johnson and Sons,IT,INV-74066,40731.76,2025-01-16 13:15:00,Eddie D.,False,
T103453,V1093,Graham-Joyce,Operations,INV-66455,5157.62,2025-01-16 13:15:00,Gregory G.,False,
T105362,V1067,Ibarra-Suarez,Marketing,INV-32795,14466.31,2025-01-16 13:41:00,Gabriela W.,False,
T105385,V1034,Allen PLC,Facilities,INV-72707,53115.3,2025-01-16 13:53:00,Diane T.,False,
T104691,V1088,Johnson and Sons,Marketing,INV-66687,76122.61,2025-01-16 14:02:00,Dana H.,False,
T101011,V1134,"Williams, Crane and Walker",Legal,INV-69270,79557.12,2025-01-16 14:25:00,Jason M.,False,
T101344,V1025,James-Ferrell,Facilities,INV-79922,42099.89,2025-01-16 14:30:00,Anna W.,False,
T101376,V1034,Allen PLC,Operations,INV-85877,127474.59,2025-01-16 14:52:00,James W.,False,
T105223,V1052,Martin Group,Legal,INV-11511,52600.39,2025-01-16 15:02:00,Ricardo M.,False,
T105064,V1052,Martin Group,Legal,INV-61023,41261.89,2025-01-16 16:21:00,Frank E.,False,
T100375,V1121,Daniels-Perry,Marketing,INV-62640,57840.8,2025-01-16 17:03:00,Kyle D.,False,
T100188,V1025,James-Ferrell,Facilities,INV-12671,58103.77,2025-01-16 17:15:00,John C.,False,
T102870,V1050,Ramos PLC,Facilities,INV-72638,93285.46,2025-01-16 18:37:00,Linda W.,False,
T100964,V1012,Delacruz Group,Legal,INV-66272,34454.59,2025-01-16 19:21:00,Joan N.,False,
T105717,V1081,"Henson, Russell and Oliver",IT,INV-62819,5631.21,2025-01-17 07:03:00,Alexander M.,False,
T105006,V1050,Ramos PLC,Legal,INV-43053,170893.37,2025-01-17 07:53:00,Charles W.,False,
T100004,V1034,Allen PLC,Procurement,INV-38657,77510.14,2025-01-17 09:01:00,Brittany R.,False,
T104041,V1121,Daniels-Perry,HR,INV-63260,26854.06,2025-01-17 09:43:00,Breanna M.,False,
T101621,V1011,Stanley LLC,Procurement,INV-73618,56299.31,2025-01-17 10:12:00,Anthony M.,False,
T105680,V1052,Martin Group,Procurement,INV-26343,59510.25,2025-01-17 10:15:00,Jessica W.,False,
T101776,V1075,Smith and Sons,Operations,INV-89073,14126.11,2025-01-17 10:42:00,James B.,False,
T102512,V1011,Stanley LLC,Facilities,INV-83272,156703.0,2025-01-17 10:47:00,Colton C.,False,
T100704,V1011,Stanley LLC,HR,INV-64950,41445.5,2025-01-17 10:51:00,Nicholas M.,False,
T103043,V1121,Daniels-Perry,HR,INV-36082,26374.02,2025-01-17 11:10:00,Anthony S.,False,
T105905,V1062,Donovan-Harris,Operations,INV-40086,38069.39,2025-01-17 11:24:00,Rebecca K.,False,
T104002,V1001,Rhodes PLC,Legal,INV-84883,68412.21,2025-01-17 11:42:00,Laura M.,False,
T101061,V1139,Oconnell Inc,Operations,INV-51709,98201.52,2025-01-17 12:11:00,Stephanie A.,False,
T100623,V1062,Donovan-Harris,HR,INV-24404,19649.6,2025-01-17 12:36:00,Sandra D.,False,
T103187,V1127,Price Ltd,Legal,INV-32751,33172.66,2025-01-17 12:38:00,Zachary J.,False,
T103662,V1113,Contreras-Travis,HR,INV-29670,24381.08,2025-01-17 12:42:00,Ana P.,False,
T103334,V1001,Rhodes PLC,IT,INV-55453,43756.3,2025-01-17 13:07:00,Jason H.,False,
T102892,V1073,"Walters, Baker and Freeman",Marketing,INV-21415,84238.95,2025-01-17 13:08:00,Robert D.,False,
T105644,V1034,Allen PLC,Facilities,INV-54949,35912.71,2025-01-17 13:28:00,Wyatt R.,False,
T103617,V1069,"Riggs, Roman and Rice",Legal,INV-55587,77919.25,2025-01-17 13:34:00,Jesse R.,False,
T100693,V1052,Martin Group,Marketing,INV-33590,42944.44,2025-01-17 14:18:00,Andrew S.,False,
T105582,V1127,Price Ltd,Facilities,INV-91082,18630.6,2025-01-17 14:20:00,Cameron B.,False,
T104523,V1033,Koch-Decker,Legal,INV-91811,34808.44,2025-01-17 15:08:00,Joshua A.,False,
T102450,V1051,"Kidd, Huff and Novak",Procurement,INV-54267,8436.63,2025-01-17 15:51:00,Nicholas G.,False,
T102721,V1053,Barrera-Martin,Facilities,INV-30144,22320.92,2025-01-17 16:59:00,Timothy G.,False,
T103304,V1134,"Williams, Crane and Walker",Procurement,INV-30103,57355.37,2025-01-17 17:00:00,Angela J.,False,
T100886,V1001,Rhodes PLC,IT,INV-55688,81862.0,2025-01-17 18:28:00,Tanya M.,False,
T106080,V9999,Meridian Consulting Partners LLC,Operations,INV-38116,7347.86,2025-01-17 18:56:00,Marcus T.,True,fabricated_invoice_benford
T105888,V1080,Fleming Ltd,Marketing,INV-43353,44590.24,2025-01-17 19:43:00,Christopher M.,False,
T106061,V1087,Bailey-Hoover,Facilities,INV-23071,6088.25,2025-01-18 01:42:00,Leslie C.,True,weekend_after_hours
T101332,V1030,Harrell LLC,Procurement,INV-17113,6763.52,2025-01-20 07:05:00,Tammy F.,False,
T103725,V1011,Stanley LLC,Procurement,INV-78327,104272.18,2025-01-20 10:27:00,Tom S.,False,
T101185,V1118,Nelson LLC,Facilities,INV-58903,46528.42,2025-01-20 10:34:00,Ashley T.,False,
T100348,V1069,"Riggs, Roman and Rice",Marketing,INV-25220,119867.68,2025-01-20 11:19:00,Crystal H.,False,
T105729,V1139,Oconnell Inc,Operations,INV-49010,84919.4,2025-01-20 11:51:00,Jenna M.,False,
T105031,V1104,Campbell Ltd,Facilities,INV-97612,77031.42,2025-01-20 11:52:00,Christopher P.,False,
T103806,V1126,Freeman LLC,Marketing,INV-74904,10981.16,2025-01-20 11:56:00,Melissa S.,False,
T102839,V1027,"Potter, Mack and Peterson",Procurement,INV-60439,4741.51,2025-01-20 11:58:00,Terry H.,False,
T104746,V1120,Mccarthy Inc,Legal,INV-21380,49972.31,2025-01-20 12:31:00,Jacqueline D.,False,
T101455,V1121,Daniels-Perry,Marketing,INV-62513,33264.45,2025-01-20 12:46:00,Tina R.,False,
T104197,V1134,"Williams, Crane and Walker",Operations,INV-37502,50029.08,2025-01-20 13:03:00,Jonathan A.,False,
T103977,V1025,James-Ferrell,Operations,INV-93599,16297.04,2025-01-20 13:09:00,Michael B.,False,
T103864,V1050,Ramos PLC,Procurement,INV-90336,96532.13,2025-01-20 13:23:00,Kenneth M.,False,
T103736,V1104,Campbell Ltd,HR,INV-44481,60991.65,2025-01-20 14:26:00,Kathleen S.,False,
T101660,V1134,"Williams, Crane and Walker",Legal,INV-85534,111539.97,2025-01-20 14:46:00,Patricia G.,False,
T102806,V1120,Mccarthy Inc,HR,INV-88390,21598.33,2025-01-20 16:15:00,James A.,False,
T102701,V1107,Riggs PLC,Facilities,INV-53746,13876.07,2025-01-20 16:34:00,Vanessa F.,False,
T100475,V1139,Oconnell Inc,IT,INV-91006,170384.4,2025-01-20 18:42:00,Christina G.,False,
T104945,V1070,"Evans, Alvarado and Mcmillan",HR,INV-73263,16871.57,2025-01-20 19:16:00,John W.,False,
T104651,V1112,Grant Inc,Operations,INV-14719,59086.82,2025-01-21 07:12:00,Lauren M.,False,
T104983,V1115,"Griffin, Moore and Hensley",Procurement,INV-35198,43996.82,2025-01-21 07:39:00,Kimberly R.,False,
T101007,V1115,"Griffin, Moore and Hensley",Legal,INV-52964,28959.18,2025-01-21 09:13:00,Deborah W.,False,
T103235,V1134,"Williams, Crane and Walker",Legal,INV-47568,73033.6,2025-01-21 09:23:00,Christian R.,False,
T102069,V1091,Wilson LLC,IT,INV-32972,14476.4,2025-01-21 09:23:00,Gail J.,False,
T101392,V1080,Fleming Ltd,IT,INV-23529,31846.4,2025-01-21 09:41:00,Adam F.,False,
T102006,V1130,Day and Sons,Procurement,INV-92863,1463.51,2025-01-21 10:08:00,Jerry C.,False,
T104633,V1134,"Williams, Crane and Walker",Operations,INV-17321,42016.82,2025-01-21 11:56:00,James J.,False,
T100608,V1052,Martin Group,Procurement,INV-27961,48490.07,2025-01-21 12:02:00,Erica D.,False,
T103964,V1139,Oconnell Inc,Legal,INV-74175,157416.71,2025-01-21 12:07:00,George B.,False,
T101307,V1011,Stanley LLC,IT,INV-88234,87533.76,2025-01-21 12:09:00,Christopher A.,False,
T101979,V1053,Barrera-Martin,HR,INV-35035,32798.9,2025-01-21 12:24:00,Jessica A.,False,
T101218,V1073,"Walters, Baker and Freeman",IT,INV-57214,42021.16,2025-01-21 12:54:00,Luis F.,False,
T103976,V1001,Rhodes PLC,IT,INV-58863,182976.53,2025-01-21 13:04:00,Kenneth R.,False,
T100331,V1069,"Riggs, Roman and Rice",Legal,INV-67779,75931.19,2025-01-21 13:19:00,Christian H.,False,
T105550,V1104,Campbell Ltd,Facilities,INV-50218,61913.71,2025-01-21 14:02:00,James U.,False,
T102111,V1076,Martin-Ramos,HR,INV-82215,17862.54,2025-01-21 14:08:00,Jonathan H.,False,
T105623,V1086,Garrison and Sons,Procurement,INV-46455,16666.27,2025-01-21 14:12:00,Jennifer C.,False,
T101704,V1126,Freeman LLC,Operations,INV-49967,21480.37,2025-01-21 14:15:00,Timothy G.,False,
T104521,V1134,"Williams, Crane and Walker",HR,INV-96074,124837.01,2025-01-21 14:17:00,Patty J.,False,
T105238,V1050,Ramos PLC,Marketing,INV-71251,122447.26,2025-01-21 14:32:00,Timothy G.,False,
T105459,V1011,Stanley LLC,Operations,INV-80026,117413.57,2025-01-21 14:35:00,Katherine W.,False,
T101320,V1034,Allen PLC,IT,INV-59987,32532.2,2025-01-21 14:43:00,Sandra M.,False,
T103224,V1134,"Williams, Crane and Walker",HR,INV-99505,110887.04,2025-01-21 14:57:00,Elizabeth R.,False,
T102393,V1001,Rhodes PLC,IT,INV-70755,33203.1,2025-01-21 15:32:00,Shawn E.,False,
T101409,V1055,Horton-Cross,Operations,INV-29249,135339.49,2025-01-21 18:57:00,Jason J.,False,
T102171,V1051,"Kidd, Huff and Novak",Procurement,INV-14298,10962.98,2025-01-22 07:12:00,Rebecca F.,False,
T100775,V1115,"Griffin, Moore and Hensley",Facilities,INV-84289,34357.0,2025-01-22 07:14:00,Jennifer S.,False,
T102100,V1055,Horton-Cross,Operations,INV-26577,59319.64,2025-01-22 08:20:00,Jenna M.,False,
T103083,V1012,Delacruz Group,HR,INV-34960,18408.92,2025-01-22 08:37:00,Jennifer H.,False,
T102693,V1052,Martin Group,Operations,INV-91412,55665.07,2025-01-22 09:29:00,Sean H.,False,
T104425,V1033,Koch-Decker,Legal,INV-68868,58782.98,2025-01-22 11:44:00,Pamela R.,False,
T102566,V1134,"Williams, Crane and Walker",Legal,INV-70902,105983.71,2025-01-22 12:00:00,Ryan R.,False,
T100521,V1062,Donovan-Harris,IT,INV-77552,17574.07,2025-01-22 12:20:00,April T.,False,
T101594,V1116,Larsen LLC,Legal,INV-72294,28712.33,2025-01-22 12:37:00,William T.,False,
T104797,V1069,"Riggs, Roman and Rice",IT,INV-61724,212205.82,2025-01-22 12:55:00,Angela F.,False,
T105269,V1051,"Kidd, Huff and Novak",Marketing,INV-40025,22036.92,2025-01-22 13:11:00,Austin R.,False,
T104740,V1116,Larsen LLC,Marketing,INV-14131,16331.47,2025-01-22 13:43:00,Sarah J.,False,
T100576,V1050,Ramos PLC,Legal,INV-13718,64248.58,2025-01-22 13:52:00,Richard W.,False,
T102872,V1033,Koch-Decker,Facilities,INV-78463,31296.24,2025-01-22 14:06:00,Belinda V.,False,
T100112,V1012,Delacruz Group,IT,INV-15229,33377.19,2025-01-22 14:19:00,Keith G.,False,
T100533,V1112,Grant Inc,Legal,INV-56210,35316.1,2025-01-22 14:46:00,Michelle M.,False,
T101493,V1121,Daniels-Perry,Marketing,INV-58653,110297.38,2025-01-22 14:54:00,Lisa R.,False,
T104840,V1033,Koch-Decker,Procurement,INV-46353,39006.76,2025-01-22 14:54:00,Theresa M.,False,
T105324,V1127,Price Ltd,Legal,INV-17259,53271.81,2025-01-22 15:12:00,Veronica B.,False,
T105694,V1034,Allen PLC,Procurement,INV-77744,67113.98,2025-01-22 15:34:00,Abigail W.,False,
T101744,V1074,Davis Group,Facilities,INV-77987,19593.0,2025-01-22 15:56:00,Julia S.,False,
T105237,V1126,Freeman LLC,Marketing,INV-71456,37391.2,2025-01-22 16:20:00,Larry L.,False,
T104402,V1134,"Williams, Crane and Walker",Procurement,INV-50254,80346.62,2025-01-22 17:12:00,David O.,False,
T103087,V1066,Medina PLC,Facilities,INV-64815,468.45,2025-01-23 09:08:00,Kristi C.,False,
T105617,V1116,Larsen LLC,Legal,INV-82641,25399.3,2025-01-23 09:16:00,Summer B.,False,
T105176,V1087,Bailey-Hoover,HR,INV-46317,15251.39,2025-01-23 09:30:00,Tanya A.,False,
T103142,V1113,Contreras-Travis,Operations,INV-48894,17113.9,2025-01-23 10:06:00,Thomas M.,False,
T102972,V1137,Marshall LLC,Procurement,INV-34651,19471.4,2025-01-23 10:15:00,Andrew H.,False,
T105773,V1120,Mccarthy Inc,IT,INV-40059,12791.12,2025-01-23 10:37:00,Christina A.,False,
T102663,V1053,Barrera-Martin,Facilities,INV-35929,45083.74,2025-01-23 11:01:00,Tiffany H.,False,
T101684,V1050,Ramos PLC,Legal,INV-40603,70970.62,2025-01-23 11:59:00,Paul H.,False,
T102027,V1027,"Potter, Mack and Peterson",HR,INV-16875,1121.73,2025-01-23 12:06:00,Derek Z.,False,
T103134,V1137,Marshall LLC,Facilities,INV-20957,12423.06,2025-01-23 12:08:00,Taylor K.,False,
T101694,V1127,Price Ltd,Facilities,INV-17878,35303.37,2025-01-23 12:16:00,Richard R.,False,
T105689,V1112,Grant Inc,Procurement,INV-25533,78087.38,2025-01-23 12:35:00,Donald M.,False,
T100131,V1033,Koch-Decker,Marketing,INV-10221,34296.37,2025-01-23 12:45:00,Donna G.,False,
T101620,V1088,Johnson and Sons,Facilities,INV-33414,26575.58,2025-01-23 12:53:00,Patrick S.,False,
T106031,V1079,Parker Inc,Facilities,INV-70604,9740.17,2025-01-23 13:02:00,Renee K.,True,just_below_threshold
T102050,V1033,Koch-Decker,Marketing,INV-76088,71446.11,2025-01-23 13:02:00,Sarah W.,False,
T105026,V1126,Freeman LLC,IT,INV-12348,46761.57,2025-01-23 13:18:00,Thomas R.,False,
T104698,V1094,"Lee, Williams and Graham",Operations,INV-67061,28913.6,2025-01-23 13:55:00,Arthur T.,False,
T104418,V1033,Koch-Decker,Facilities,INV-88479,47751.45,2025-01-23 14:09:00,Jamie B.,False,
T105216,V1134,"Williams, Crane and Walker",Marketing,INV-36909,112080.78,2025-01-23 14:27:00,Adam M.,False,
T102354,V1134,"Williams, Crane and Walker",Marketing,INV-46831,107644.32,2025-01-23 15:08:00,Bryan S.,False,
T103877,V1074,Davis Group,Operations,INV-36041,5497.73,2025-01-23 16:17:00,Benjamin A.,False,
T100106,V1118,Nelson LLC,IT,INV-27146,20215.04,2025-01-23 17:00:00,Mallory S.,False,
T100294,V1011,Stanley LLC,HR,INV-71993,92020.06,2025-01-23 17:20:00,Joshua F.,False,
T105776,V1127,Price Ltd,Operations,INV-94191,33204.87,2025-01-23 17:31:00,Eric H.,False,
T100600,V1055,Horton-Cross,Procurement,INV-84747,42033.15,2025-01-24 07:25:00,James S.,False,
T105997,V1112,Grant Inc,Marketing,INV-76295,72252.27,2025-01-24 10:20:00,James M.,False,
T100979,V1033,Koch-Decker,Procurement,INV-70960,44601.11,2025-01-24 10:25:00,John B.,False,
T100017,V1050,Ramos PLC,Facilities,INV-47930,155208.08,2025-01-24 10:42:00,Samantha H.,False,
T105161,V1139,Oconnell Inc,IT,INV-56777,99908.89,2025-01-24 10:54:00,Lance G.,False,
T102002,V1053,Barrera-Martin,Facilities,INV-53975,90580.25,2025-01-24 11:37:00,Christina R.,False,
T101266,V1043,"Young, Caldwell and Lewis",HR,INV-98098,72023.92,2025-01-24 11:59:00,Tammy M.,False,
T104194,V1055,Horton-Cross,Legal,INV-42636,52884.05,2025-01-24 12:09:00,Ethan S.,False,
T102572,V1104,Campbell Ltd,HR,INV-80004,81319.08,2025-01-24 12:10:00,Juan R.,False,
T103592,V1126,Freeman LLC,Procurement,INV-42757,20439.97,2025-01-24 12:51:00,Mary L.,False,
T103538,V1055,Horton-Cross,Legal,INV-30863,126206.22,2025-01-24 14:01:00,Danielle T.,False,
T100418,V1094,"Lee, Williams and Graham",Marketing,INV-88554,47434.68,2025-01-24 14:14:00,Christopher W.,False,
T100230,V1118,Nelson LLC,Operations,INV-48290,54109.45,2025-01-24 15:03:00,Michael W.,False,
T100910,V1055,Horton-Cross,HR,INV-70238,58750.85,2025-01-24 15:06:00,Daniel M.,False,
T103369,V1139,Oconnell Inc,Marketing,INV-25631,59655.75,2025-01-24 15:17:00,Tara B.,False,
T105122,V1121,Daniels-Perry,Procurement,INV-99662,72656.03,2025-01-24 15:46:00,Anthony R.,False,
T101260,V1048,Lee PLC,Facilities,INV-74542,6174.23,2025-01-24 15:57:00,Anne H.,False,
T103691,V1094,"Lee, Williams and Graham",HR,INV-56525,27955.86,2025-01-24 17:04:00,Sarah M.,False,
T106049,V1129,"Ferguson, Meadows and Vargas",Marketing,INV-35396,2435.31,2025-01-25 23:47:00,Leslie S.,True,weekend_after_hours
T103065,V1095,"Mcdaniel, Bentley and Mclaughlin",Marketing,INV-78809,3343.93,2025-01-27 07:24:00,James G.,False,
T100234,V1081,"Henson, Russell and Oliver",Legal,INV-72616,5458.9,2025-01-27 08:16:00,Christopher L.,False,
T100978,V1092,Johnson-Carlson,Facilities,INV-77603,21351.45,2025-01-27 09:11:00,Dustin M.,False,
T103667,V1070,"Evans, Alvarado and Mcmillan",Marketing,INV-96402,7620.34,2025-01-27 09:38:00,Kevin R.,False,
T105746,V1104,Campbell Ltd,Marketing,INV-80851,115427.51,2025-01-27 10:32:00,Ethan H.,False,
T104922,V1011,Stanley LLC,Facilities,INV-93889,90128.28,2025-01-27 11:15:00,Bernard M.,False,
T104089,V1033,Koch-Decker,Legal,INV-93087,48362.85,2025-01-27 11:20:00,Jonathan S.,False,
T100486,V1134,"Williams, Crane and Walker",Marketing,INV-58655,82322.82,2025-01-27 11:41:00,Nathan W.,False,
T104627,V1075,Smith and Sons,IT,INV-82427,10872.61,2025-01-27 11:55:00,Zachary H.,False,
T105039,V1053,Barrera-Martin,Operations,INV-37972,32122.2,2025-01-27 12:31:00,Jason H.,False,
T102776,V1081,"Henson, Russell and Oliver",Procurement,INV-16378,9927.09,2025-01-27 12:38:00,Kathryn R.,False,
T101308,V1134,"Williams, Crane and Walker",HR,INV-90689,40985.98,2025-01-27 12:49:00,Robin R.,False,
T103309,V1012,Delacruz Group,Operations,INV-66243,10904.1,2025-01-27 12:51:00,Denise M.,False,
T104407,V1127,Price Ltd,Legal,INV-99674,54381.45,2025-01-27 12:52:00,Christopher H.,False,
T100729,V1069,"Riggs, Roman and Rice",Marketing,INV-98299,81104.69,2025-01-27 13:17:00,Nancy O.,False,
T100395,V1033,Koch-Decker,Operations,INV-50953,43271.07,2025-01-27 14:18:00,Jennifer W.,False,
T104836,V1107,Riggs PLC,HR,INV-74167,11423.77,2025-01-27 14:27:00,Maria B.,False,
T100186,V1086,Garrison and Sons,Facilities,INV-95215,16314.48,2025-01-27 15:22:00,Jerry P.,False,
T104957,V1104,Campbell Ltd,IT,INV-43769,40361.24,2025-01-27 15:37:00,Michael M.,False,
T104519,V1033,Koch-Decker,Facilities,INV-50191,169121.88,2025-01-27 15:41:00,Brendan W.,False,
T103108,V1011,Stanley LLC,Facilities,INV-37521,103640.06,2025-01-27 15:41:00,Timothy T.,False,
T101931,V1070,"Evans, Alvarado and Mcmillan",Marketing,INV-62264,37486.59,2025-01-27 16:10:00,Kristi J.,False,
T102427,V1052,Martin Group,Procurement,INV-23456,153417.21,2025-01-27 17:21:00,Keith S.,False,
T102607,V1121,Daniels-Perry,IT,INV-66694,54226.88,2025-01-27 18:54:00,Helen S.,False,
T103051,V1050,Ramos PLC,Legal,INV-54845,33170.56,2025-01-27 19:43:00,Michelle S.,False,
T101540,V1112,Grant Inc,Legal,INV-62037,93631.86,2025-01-28 08:01:00,Robert S.,False,
T105427,V1126,Freeman LLC,Marketing,INV-36855,12933.76,2025-01-28 08:15:00,Melanie M.,False,
T103754,V1101,Torres and Sons,Marketing,INV-38697,6767.65,2025-01-28 08:17:00,Karen W.,False,
T102649,V1088,Johnson and Sons,IT,INV-35612,42905.53,2025-01-28 08:27:00,Ashley V.,False,
T104351,V1062,Donovan-Harris,Legal,INV-56969,50182.61,2025-01-28 08:45:00,Raven B.,False,
T101356,V1033,Koch-Decker,Legal,INV-81939,40585.05,2025-01-28 08:54:00,Rebecca S.,False,
T102360,V1043,"Young, Caldwell and Lewis",Facilities,INV-17152,69346.97,2025-01-28 09:12:00,Jennifer S.,False,
T103604,V1134,"Williams, Crane and Walker",Marketing,INV-91509,25897.18,2025-01-28 10:22:00,Brandon B.,False,
T105342,V1033,Koch-Decker,HR,INV-58570,58953.4,2025-01-28 11:06:00,Maria H.,False,
T103496,V1121,Daniels-Perry,Procurement,INV-45412,27902.91,2025-01-28 12:05:00,Charles V.,False,
T103257,V1062,Donovan-Harris,Legal,INV-13007,18774.6,2025-01-28 12:13:00,Jodi S.,False,
T105879,V1012,Delacruz Group,Operations,INV-42929,30557.7,2025-01-28 12:13:00,Derek G.,False,
T105585,V1025,James-Ferrell,Legal,INV-33809,25094.91,2025-01-28 12:35:00,Lisa L.,False,
T100872,V1051,"Kidd, Huff and Novak",IT,INV-11256,18979.02,2025-01-28 12:55:00,James O.,False,
T101078,V1054,Baker-Bowers,IT,INV-36941,7553.8,2025-01-28 13:06:00,Garrett M.,False,
T103887,V1139,Oconnell Inc,HR,INV-47627,40002.02,2025-01-28 13:24:00,Tracy E.,False,
